,STATION,DATE,ENTRY_DIFFS,EXIT_DIFFS
3427,ATLANTIC AV,2018-05-26,1238.0,485.0
3428,ATLANTIC AV,2018-05-27,854.0,372.0
3429,ATLANTIC AV,2018-05-28,1047.0,420.0
3430,ATLANTIC AV,2018-05-29,2163.0,836.0
3431,ATLANTIC AV,2018-05-30,2081.0,765.0
3432,ATLANTIC AV,2018-05-31,2056.0,844.0
3433,ATLANTIC AV,2018-06-01,2211.0,875.0
3434,ATLANTIC AV,2018-06-02,1253.0,440.0
3435,ATLANTIC AV,2018-06-03,851.0,365.0
3436,ATLANTIC AV,2018-06-04,2019.0,826.0
3437,ATLANTIC AV,2018-06-05,2110.0,880.0
3438,ATLANTIC AV,2018-06-06,2116.0,815.0
3439,ATLANTIC AV,2018-06-07,1997.0,711.0
3440,ATLANTIC AV,2018-06-08,2274.0,858.0
3441,ATLANTIC AV,2018-06-09,1363.0,476.0
3442,ATLANTIC AV,2018-06-10,999.0,339.0
3443,ATLANTIC AV,2018-06-11,1906.0,742.0
3444,ATLANTIC AV,2018-06-12,2162.0,813.0
3445,ATLANTIC AV,2018-06-13,2134.0,859.0
3446,ATLANTIC AV,2018-06-14,2162.0,874.0
3447,ATLANTIC AV,2018-06-15,1802.0,684.0
3448,AVENUE H,2018-05-19,1862.0,1403.0
3449,AVENUE H,2018-05-20,1595.0,1294.0
3450,AVENUE H,2018-05-21,3214.0,2557.0
3451,AVENUE H,2018-05-22,3773.0,3064.0
3452,AVENUE H,2018-05-23,3953.0,3053.0
3453,AVENUE H,2018-05-24,3942.0,3050.0
3454,AVENUE H,2018-05-25,3239.0,2373.0
3455,AVENUE H,2018-05-26,1887.0,1477.0
3456,AVENUE H,2018-05-27,1398.0,1162.0
3457,AVENUE H,2018-05-28,1636.0,1435.0
3458,AVENUE H,2018-05-29,3220.0,2557.0
3459,AVENUE H,2018-05-30,3182.0,2587.0
3460,AVENUE H,2018-05-31,3210.0,2645.0
3461,AVENUE H,2018-06-01,3123.0,2373.0
3462,AVENUE H,2018-06-02,2030.0,1537.0
3463,AVENUE H,2018-06-03,1593.0,1378.0
3464,AVENUE H,2018-06-04,3373.0,2763.0
3465,AVENUE H,2018-06-05,3363.0,2836.0
3466,AVENUE H,2018-06-06,3443.0,2908.0
3467,AVENUE H,2018-06-07,3194.0,2521.0
3468,AVENUE H,2018-06-08,3147.0,2541.0
3469,AVENUE H,2018-06-09,1973.0,1643.0
3470,AVENUE H,2018-06-10,1566.0,1405.0
3471,AVENUE H,2018-06-11,3271.0,2773.0
3472,AVENUE H,2018-06-12,3324.0,2759.0
3473,AVENUE H,2018-06-13,3164.0,2628.0
3474,AVENUE H,2018-06-14,3367.0,2758.0
3475,AVENUE H,2018-06-15,2585.0,1639.0
3476,AVENUE I,2018-05-19,276.0,131.0
3477,AVENUE I,2018-05-20,255.0,84.0
3478,AVENUE I,2018-05-21,502.0,185.0
3479,AVENUE I,2018-05-22,669.0,243.0
3480,AVENUE I,2018-05-23,390.0,228.0
3481,AVENUE I,2018-05-24,736.0,299.0
3482,AVENUE I,2018-05-25,684.0,267.0
3483,AVENUE I,2018-05-26,267.0,109.0
3484,AVENUE I,2018-05-27,302.0,122.0
3485,AVENUE I,2018-05-28,390.0,146.0
3486,AVENUE I,2018-05-29,654.0,243.0
3487,AVENUE I,2018-05-30,653.0,261.0
3488,AVENUE I,2018-05-31,661.0,295.0
3489,AVENUE I,2018-06-01,646.0,269.0
3490,AVENUE I,2018-06-02,257.0,128.0
3491,AVENUE I,2018-06-03,313.0,111.0
3492,AVENUE I,2018-06-04,680.0,254.0
3493,AVENUE I,2018-06-05,592.0,249.0
3494,AVENUE I,2018-06-06,680.0,278.0
3495,AVENUE I,2018-06-07,603.0,298.0
3496,AVENUE I,2018-06-08,625.0,266.0
3497,AVENUE I,2018-06-09,307.0,172.0
3498,AVENUE I,2018-06-10,342.0,151.0
3499,AVENUE I,2018-06-11,660.0,239.0
3500,AVENUE I,2018-06-12,637.0,263.0
3501,AVENUE I,2018-06-13,595.0,253.0
3502,AVENUE I,2018-06-14,616.0,261.0
3503,AVENUE I,2018-06-15,544.0,200.0
3504,AVENUE J,2018-05-19,3188.0,1614.0
3505,AVENUE J,2018-05-20,2934.0,1452.0
3506,AVENUE J,2018-05-21,4972.0,2373.0
3507,AVENUE J,2018-05-22,6678.0,3250.0
3508,AVENUE J,2018-05-23,7047.0,3303.0
3509,AVENUE J,2018-05-24,6961.0,3249.0
3510,AVENUE J,2018-05-25,6273.0,3034.0
3511,AVENUE J,2018-05-26,3434.0,1705.0
3512,AVENUE J,2018-05-27,3038.0,1526.0
3513,AVENUE J,2018-05-28,3605.0,1901.0
3514,AVENUE J,2018-05-29,6785.0,3269.0
3515,AVENUE J,2018-05-30,6690.0,3204.0
3516,AVENUE J,2018-05-31,6652.0,3292.0
3517,AVENUE J,2018-06-01,6376.0,3153.0
3518,AVENUE J,2018-06-02,3616.0,1683.0
3519,AVENUE J,2018-06-03,3850.0,1859.0
3520,AVENUE J,2018-06-04,6763.0,3305.0
3521,AVENUE J,2018-06-05,6617.0,3054.0
3522,AVENUE J,2018-06-06,6679.0,3234.0
3523,AVENUE J,2018-06-07,6450.0,3026.0
3524,AVENUE J,2018-06-08,6528.0,3019.0
3525,AVENUE J,2018-06-09,3749.0,1787.0
3526,AVENUE J,2018-06-10,3478.0,1657.0
3527,AVENUE J,2018-06-11,6674.0,3214.0
3528,AVENUE J,2018-06-12,6500.0,3112.0
3529,AVENUE J,2018-06-13,6396.0,3105.0
3530,AVENUE J,2018-06-14,6696.0,3124.0
3531,AVENUE J,2018-06-15,5444.0,2211.0
3532,AVENUE M,2018-05-19,2606.0,995.0
3533,AVENUE M,2018-05-20,2415.0,1024.0
3534,AVENUE M,2018-05-21,5029.0,2298.0
3535,AVENUE M,2018-05-22,6843.0,3049.0
3536,AVENUE M,2018-05-23,7043.0,2972.0
3537,AVENUE M,2018-05-24,7021.0,2967.0
3538,AVENUE M,2018-05-25,6399.0,2813.0
3539,AVENUE M,2018-05-26,2578.0,1140.0
3540,AVENUE M,2018-05-27,2582.0,1073.0
3541,AVENUE M,2018-05-28,3367.0,1395.0
3542,AVENUE M,2018-05-29,6800.0,2905.0
3543,AVENUE M,2018-05-30,7003.0,2973.0
3544,AVENUE M,2018-05-31,6840.0,2967.0
3545,AVENUE M,2018-06-01,6459.0,2792.0
3546,AVENUE M,2018-06-02,2929.0,1196.0
3547,AVENUE M,2018-06-03,3355.0,1352.0
3548,AVENUE M,2018-06-04,6857.0,2899.0
3549,AVENUE M,2018-06-05,6648.0,2485.0
3550,AVENUE M,2018-06-06,7045.0,2996.0
3551,AVENUE M,2018-06-07,6323.0,2241.0
3552,AVENUE M,2018-06-08,6469.0,2769.0
3553,AVENUE M,2018-06-09,2915.0,1165.0
3554,AVENUE M,2018-06-10,2869.0,1361.0
3555,AVENUE M,2018-06-11,6721.0,2825.0
3556,AVENUE M,2018-06-12,6645.0,2561.0
3557,AVENUE M,2018-06-13,6614.0,2483.0
3558,AVENUE M,2018-06-14,6845.0,2428.0
3559,AVENUE M,2018-06-15,5251.0,1698.0
3560,AVENUE N,2018-05-19,509.0,83.0
3561,AVENUE N,2018-05-20,499.0,82.0
3562,AVENUE N,2018-05-21,1468.0,145.0
3563,AVENUE N,2018-05-22,1898.0,163.0
3564,AVENUE N,2018-05-23,1115.0,100.0
3565,AVENUE N,2018-05-24,1878.0,142.0
3566,AVENUE N,2018-05-25,1662.0,136.0
3567,AVENUE N,2018-05-26,588.0,87.0
3568,AVENUE N,2018-05-27,510.0,95.0
3569,AVENUE N,2018-05-28,695.0,79.0
3570,AVENUE N,2018-05-29,1692.0,137.0
3571,AVENUE N,2018-05-30,1633.0,125.0
3572,AVENUE N,2018-05-31,1781.0,166.0
3573,AVENUE N,2018-06-01,1513.0,136.0
3574,AVENUE N,2018-06-02,537.0,63.0
3575,AVENUE N,2018-06-03,635.0,141.0
3576,AVENUE N,2018-06-04,1812.0,158.0
3577,AVENUE N,2018-06-05,1848.0,152.0
3578,AVENUE N,2018-06-06,1759.0,149.0
3579,AVENUE N,2018-06-07,1701.0,160.0
3580,AVENUE N,2018-06-08,1616.0,120.0
3581,AVENUE N,2018-06-09,839.0,101.0
3582,AVENUE N,2018-06-10,627.0,103.0
3583,AVENUE N,2018-06-11,1812.0,175.0
3584,AVENUE N,2018-06-12,1592.0,152.0
3585,AVENUE N,2018-06-13,1846.0,145.0
3586,AVENUE N,2018-06-14,1878.0,171.0
3587,AVENUE N,2018-06-15,1581.0,151.0
3588,AVENUE P,2018-05-19,610.0,110.0
3589,AVENUE P,2018-05-20,484.0,66.0
3590,AVENUE P,2018-05-21,1179.0,130.0
3591,AVENUE P,2018-05-22,1430.0,136.0
3592,AVENUE P,2018-05-23,1049.0,83.0
3593,AVENUE P,2018-05-24,1395.0,166.0
3594,AVENUE P,2018-05-25,1317.0,153.0
3595,AVENUE P,2018-05-26,648.0,88.0
3596,AVENUE P,2018-05-27,544.0,86.0
3597,AVENUE P,2018-05-28,646.0,89.0
3598,AVENUE P,2018-05-29,1346.0,208.0
3599,AVENUE P,2018-05-30,1419.0,166.0
3600,AVENUE P,2018-05-31,1440.0,150.0
3601,AVENUE P,2018-06-01,1343.0,134.0
3602,AVENUE P,2018-06-02,749.0,92.0
3603,AVENUE P,2018-06-03,625.0,152.0
3604,AVENUE P,2018-06-04,1356.0,157.0
3605,AVENUE P,2018-06-05,1422.0,173.0
3606,AVENUE P,2018-06-06,1341.0,165.0
3607,AVENUE P,2018-06-07,1306.0,176.0
3608,AVENUE P,2018-06-08,1354.0,156.0
3609,AVENUE P,2018-06-09,823.0,152.0
3610,AVENUE P,2018-06-10,682.0,128.0
3611,AVENUE P,2018-06-11,1324.0,158.0
3612,AVENUE P,2018-06-12,1434.0,158.0
3613,AVENUE P,2018-06-13,1327.0,164.0
3614,AVENUE P,2018-06-14,1397.0,162.0
3615,AVENUE P,2018-06-15,1212.0,143.0
3616,AVENUE U,2018-05-19,6597.0,2873.0
3617,AVENUE U,2018-05-20,5972.0,2393.0
3618,AVENUE U,2018-05-21,10432.0,3992.0
3619,AVENUE U,2018-05-22,10987.0,4199.0
3620,AVENUE U,2018-05-23,11442.0,3853.0
3621,AVENUE U,2018-05-24,11288.0,4041.0
3622,AVENUE U,2018-05-25,11055.0,4112.0
3623,AVENUE U,2018-05-26,6837.0,2800.0
3624,AVENUE U,2018-05-27,5138.0,2198.0
3625,AVENUE U,2018-05-28,6445.0,2620.0
3626,AVENUE U,2018-05-29,11136.0,3987.0
3627,AVENUE U,2018-05-30,11221.0,4043.0
3628,AVENUE U,2018-05-31,11135.0,4054.0
3629,AVENUE U,2018-06-01,11051.0,3944.0
3630,AVENUE U,2018-06-02,5445.0,2136.0
3631,AVENUE U,2018-06-03,4682.0,1823.0
3632,AVENUE U,2018-06-04,10956.0,4026.0
3633,AVENUE U,2018-06-05,10993.0,4256.0
3634,AVENUE U,2018-06-06,11368.0,4189.0
3635,AVENUE U,2018-06-07,10835.0,3886.0
3636,AVENUE U,2018-06-08,11230.0,3970.0
3637,AVENUE U,2018-06-09,5660.0,2101.0
3638,AVENUE U,2018-06-10,4508.0,1909.0
3639,AVENUE U,2018-06-11,11062.0,3886.0
3640,AVENUE U,2018-06-12,10802.0,4118.0
3641,AVENUE U,2018-06-13,10869.0,3872.0
3642,AVENUE U,2018-06-14,11248.0,4107.0
3643,AVENUE U,2018-06-15,10146.0,3258.0
3644,AVENUE X,2018-05-19,1238.0,859.0
3645,AVENUE X,2018-05-20,1014.0,678.0
3646,AVENUE X,2018-05-21,2808.0,1832.0
3647,AVENUE X,2018-05-22,3057.0,2162.0
3648,AVENUE X,2018-05-23,2344.0,1566.0
3649,AVENUE X,2018-05-24,3132.0,2128.0
3650,AVENUE X,2018-05-25,2828.0,1743.0
3651,AVENUE X,2018-05-26,1271.0,843.0
3652,AVENUE X,2018-05-27,902.0,619.0
3653,AVENUE X,2018-05-28,1301.0,749.0
3654,AVENUE X,2018-05-29,3049.0,2046.0
3655,AVENUE X,2018-05-30,3098.0,2100.0
3656,AVENUE X,2018-05-31,3091.0,2084.0
3657,AVENUE X,2018-06-01,2960.0,1920.0
3658,AVENUE X,2018-06-02,1596.0,936.0
3659,AVENUE X,2018-06-03,1165.0,714.0
3660,AVENUE X,2018-06-04,3078.0,2038.0
3661,AVENUE X,2018-06-05,3094.0,2119.0
3662,AVENUE X,2018-06-06,3181.0,2129.0
3663,AVENUE X,2018-06-07,2995.0,2004.0
3664,AVENUE X,2018-06-08,3035.0,1835.0
3665,AVENUE X,2018-06-09,1702.0,980.0
3666,AVENUE X,2018-06-10,1220.0,828.0
3667,AVENUE X,2018-06-11,3018.0,1956.0
3668,AVENUE X,2018-06-12,3067.0,2040.0
3669,AVENUE X,2018-06-13,3066.0,1997.0
3670,AVENUE X,2018-06-14,3197.0,2142.0
3671,AVENUE X,2018-06-15,2679.0,1498.0
3672,B'WAY-LAFAYETTE,2018-05-19,7658.0,7924.0
3673,B'WAY-LAFAYETTE,2018-05-20,5503.0,5542.0
3674,B'WAY-LAFAYETTE,2018-05-21,21036.0,27505.0
3675,B'WAY-LAFAYETTE,2018-05-22,22182.0,28911.0
3676,B'WAY-LAFAYETTE,2018-05-23,22767.0,30127.0
3677,B'WAY-LAFAYETTE,2018-05-24,22923.0,30665.0
3678,B'WAY-LAFAYETTE,2018-05-25,21587.0,29350.0
3679,B'WAY-LAFAYETTE,2018-05-26,5831.0,6610.0
3680,B'WAY-LAFAYETTE,2018-05-27,4592.0,5552.0
3681,B'WAY-LAFAYETTE,2018-05-28,5383.0,5864.0
3682,B'WAY-LAFAYETTE,2018-05-29,20306.0,26359.0
3683,B'WAY-LAFAYETTE,2018-05-30,21761.0,28584.0
3684,B'WAY-LAFAYETTE,2018-05-31,22150.0,28841.0
3685,B'WAY-LAFAYETTE,2018-06-01,21374.0,29825.0
3686,B'WAY-LAFAYETTE,2018-06-02,3858.0,985.0
3687,B'WAY-LAFAYETTE,2018-06-03,2626.0,700.0
3688,B'WAY-LAFAYETTE,2018-06-04,19758.0,26150.0
3689,B'WAY-LAFAYETTE,2018-06-05,22624.0,30079.0
3690,B'WAY-LAFAYETTE,2018-06-06,22794.0,29813.0
3691,B'WAY-LAFAYETTE,2018-06-07,23295.0,31187.0
3692,B'WAY-LAFAYETTE,2018-06-08,22981.0,31297.0
3693,B'WAY-LAFAYETTE,2018-06-09,11992.0,16844.0
3694,B'WAY-LAFAYETTE,2018-06-10,8932.0,12217.0
3695,B'WAY-LAFAYETTE,2018-06-11,21275.0,27782.0
3696,B'WAY-LAFAYETTE,2018-06-12,22914.0,29975.0
3697,B'WAY-LAFAYETTE,2018-06-13,23138.0,30356.0
3698,B'WAY-LAFAYETTE,2018-06-14,23447.0,31106.0
3699,B'WAY-LAFAYETTE,2018-06-15,20469.0,29295.0
3700,BAY 50 ST,2018-05-19,1504.0,277.0
3701,BAY 50 ST,2018-05-20,1307.0,209.0
3702,BAY 50 ST,2018-05-21,2746.0,605.0
3703,BAY 50 ST,2018-05-22,2771.0,695.0
3704,BAY 50 ST,2018-05-23,2883.0,668.0
3705,BAY 50 ST,2018-05-24,2826.0,707.0
3706,BAY 50 ST,2018-05-25,2891.0,748.0
3707,BAY 50 ST,2018-05-26,1674.0,289.0
3708,BAY 50 ST,2018-05-27,1187.0,190.0
3709,BAY 50 ST,2018-05-28,1398.0,248.0
3710,BAY 50 ST,2018-05-29,2914.0,651.0
3711,BAY 50 ST,2018-05-30,2817.0,698.0
3712,BAY 50 ST,2018-05-31,2817.0,690.0
3713,BAY 50 ST,2018-06-01,2833.0,675.0
3714,BAY 50 ST,2018-06-02,1814.0,390.0
3715,BAY 50 ST,2018-06-03,1437.0,250.0
3716,BAY 50 ST,2018-06-04,2852.0,742.0
3717,BAY 50 ST,2018-06-05,2888.0,471.0
3718,BAY 50 ST,2018-06-06,2895.0,685.0
3719,BAY 50 ST,2018-06-07,2797.0,501.0
3720,BAY 50 ST,2018-06-08,2833.0,766.0
3721,BAY 50 ST,2018-06-09,1907.0,371.0
3722,BAY 50 ST,2018-06-10,1464.0,243.0
3723,BAY 50 ST,2018-06-11,3102.0,824.0
3724,BAY 50 ST,2018-06-12,3025.0,593.0
3725,BAY 50 ST,2018-06-13,2958.0,679.0
3726,BAY 50 ST,2018-06-14,2897.0,445.0
3727,BAY 50 ST,2018-06-15,2439.0,291.0
3728,BAY PKWY,2018-05-19,7618.0,5318.0
3729,BAY PKWY,2018-05-20,7181.0,5102.0
3730,BAY PKWY,2018-05-21,11911.0,8408.0
3731,BAY PKWY,2018-05-22,12452.0,8578.0
3732,BAY PKWY,2018-05-23,12950.0,8821.0
3733,BAY PKWY,2018-05-24,13340.0,9063.0
3734,BAY PKWY,2018-05-25,12801.0,8810.0
3735,BAY PKWY,2018-05-26,8329.0,5880.0
3736,BAY PKWY,2018-05-27,6201.0,4583.0
3737,BAY PKWY,2018-05-28,7853.0,5564.0
3738,BAY PKWY,2018-05-29,12983.0,8884.0
3739,BAY PKWY,2018-05-30,12868.0,9411.0
3740,BAY PKWY,2018-05-31,12495.0,8902.0
3741,BAY PKWY,2018-06-01,12647.0,8978.0
3742,BAY PKWY,2018-06-02,6722.0,6512.0
3743,BAY PKWY,2018-06-03,5306.0,5434.0
3744,BAY PKWY,2018-06-04,12613.0,8644.0
3745,BAY PKWY,2018-06-05,12859.0,8978.0
3746,BAY PKWY,2018-06-06,12835.0,9103.0
3747,BAY PKWY,2018-06-07,12559.0,8974.0
3748,BAY PKWY,2018-06-08,12893.0,9480.0
3749,BAY PKWY,2018-06-09,7121.0,7431.0
3750,BAY PKWY,2018-06-10,6072.0,6230.0
3751,BAY PKWY,2018-06-11,12565.0,8674.0
3752,BAY PKWY,2018-06-12,13020.0,8865.0
3753,BAY PKWY,2018-06-13,12468.0,8785.0
3754,BAY PKWY,2018-06-14,12831.0,8906.0
3755,BAY PKWY,2018-06-15,11693.0,7308.0
3756,BAY RIDGE AV,2018-05-19,4222.0,2436.0
3757,BAY RIDGE AV,2018-05-20,3655.0,2130.0
3758,BAY RIDGE AV,2018-05-21,7495.0,4111.0
3759,BAY RIDGE AV,2018-05-22,7585.0,4127.0
3760,BAY RIDGE AV,2018-05-23,7849.0,4353.0
3761,BAY RIDGE AV,2018-05-24,7876.0,4070.0
3762,BAY RIDGE AV,2018-05-25,7549.0,3943.0
3763,BAY RIDGE AV,2018-05-26,4073.0,2271.0
3764,BAY RIDGE AV,2018-05-27,2916.0,1773.0
3765,BAY RIDGE AV,2018-05-28,3613.0,2165.0
3766,BAY RIDGE AV,2018-05-29,7139.0,4193.0
3767,BAY RIDGE AV,2018-05-30,7514.0,4018.0
3768,BAY RIDGE AV,2018-05-31,7402.0,3776.0
3769,BAY RIDGE AV,2018-06-01,7225.0,3908.0
3770,BAY RIDGE AV,2018-06-02,4302.0,2518.0
3771,BAY RIDGE AV,2018-06-03,3806.0,2327.0
3772,BAY RIDGE AV,2018-06-04,7295.0,4023.0
3773,BAY RIDGE AV,2018-06-05,7262.0,3756.0
3774,BAY RIDGE AV,2018-06-06,7593.0,4012.0
3775,BAY RIDGE AV,2018-06-07,7208.0,3757.0
3776,BAY RIDGE AV,2018-06-08,7404.0,3927.0
3777,BAY RIDGE AV,2018-06-09,4554.0,2792.0
3778,BAY RIDGE AV,2018-06-10,3433.0,2292.0
3779,BAY RIDGE AV,2018-06-11,7245.0,4004.0
3780,BAY RIDGE AV,2018-06-12,7435.0,3767.0
3781,BAY RIDGE AV,2018-06-13,7380.0,3878.0
3782,BAY RIDGE AV,2018-06-14,7552.0,3914.0
3783,BAY RIDGE AV,2018-06-15,6289.0,2765.0
3784,BAY RIDGE-95 ST,2018-05-19,2803.0,1944.0
3785,BAY RIDGE-95 ST,2018-05-20,2188.0,1763.0
3786,BAY RIDGE-95 ST,2018-05-21,4992.0,3730.0
3787,BAY RIDGE-95 ST,2018-05-22,5756.0,3793.0
3788,BAY RIDGE-95 ST,2018-05-23,5841.0,3838.0
3789,BAY RIDGE-95 ST,2018-05-24,6386.0,3890.0
3790,BAY RIDGE-95 ST,2018-05-25,5878.0,3384.0
3791,BAY RIDGE-95 ST,2018-05-26,2651.0,1831.0
3792,BAY RIDGE-95 ST,2018-05-27,1922.0,1402.0
3793,BAY RIDGE-95 ST,2018-05-28,2850.0,1927.0
3794,BAY RIDGE-95 ST,2018-05-29,6161.0,3599.0
3795,BAY RIDGE-95 ST,2018-05-30,5657.0,3827.0
3796,BAY RIDGE-95 ST,2018-05-31,5676.0,3699.0
3797,BAY RIDGE-95 ST,2018-06-01,5511.0,3524.0
3798,BAY RIDGE-95 ST,2018-06-02,3007.0,1962.0
3799,BAY RIDGE-95 ST,2018-06-03,2335.0,1690.0
3800,BAY RIDGE-95 ST,2018-06-04,5543.0,3749.0
